"area","data","date","time","alertDate","category","category_desc","matrix_id","rid","year","locality","alarm","loc"
139," עמק חפר 139",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"בית ברל",1,"ביתברל"
139," עמק חפר 139",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"בני דרור",1,"בנידרור"
139," עמק חפר 139",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"עזריאל",1,"עזריאל"
140,"שרון 140",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"רשפון",1,"רשפון"
140,"שרון 140",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"גבעת ח""ן",1,"גבעתחן"
140,"שרון 140",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"רעננה",1,"רעננה"
140," שרון 140",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"רשפון",1,"רשפון"
140," שרון 140",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"גבעת ח""ן",1,"גבעתחן"
140," שרון 140",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"רעננה",1,"רעננה"
140," שרון 140",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"רשפון",1,"רשפון"
140," שרון 140",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"גבעת ח""ן",1,"גבעתחן"
140," שרון 140",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"רעננה",1,"רעננה"
140," שרון 140",2014-08-02,"06:02:33","2014-08-02T06:03:00",1,"ירי רקטות וטילים",1,408,2014,"רשפון",1,"רשפון"
140," שרון 140",2014-08-02,"06:02:33","2014-08-02T06:03:00",1,"ירי רקטות וטילים",1,408,2014,"גבעת ח""ן",1,"גבעתחן"
140," שרון 140",2014-08-02,"06:02:33","2014-08-02T06:03:00",1,"ירי רקטות וטילים",1,408,2014,"רעננה",1,"רעננה"
140," שרון 140",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"רשפון",1,"רשפון"
140," שרון 140",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"גבעת ח""ן",1,"גבעתחן"
140," שרון 140",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"רעננה",1,"רעננה"
140,"שרון 140",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"רשפון",1,"רשפון"
140,"שרון 140",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"גבעת ח""ן",1,"גבעתחן"
140,"שרון 140",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"רעננה",1,"רעננה"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"אודים",1,"אודים"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"בני ציון",1,"בניציון"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"ורדים מוסד חינוכי",1,"ורדיםמוסדחינוכי"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"קרית שלמה",1,"קריתשלמה"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"חרוצים",1,"חרוצים"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"שפיים",1,"שפיים"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"אבן יהודה",1,"אבןיהודה"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"בית יהושע",1,"ביתיהושע"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"יקום",1,"יקום"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"ארסוף",1,"ארסוף"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"כפר נטר",1,"כפרנטר"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"תל יצחק",1,"תליצחק"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"געש",1,"געש"
142," שרון 142",2014-08-02,"06:02:21","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,407,2014,"בצרה",1,"בצרה"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"אודים",1,"אודים"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"בני ציון",1,"בניציון"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"ורדים מוסד חינוכי",1,"ורדיםמוסדחינוכי"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"קרית שלמה",1,"קריתשלמה"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"חרוצים",1,"חרוצים"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"שפיים",1,"שפיים"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"אבן יהודה",1,"אבןיהודה"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"בית יהושע",1,"ביתיהושע"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"יקום",1,"יקום"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"ארסוף",1,"ארסוף"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"כפר נטר",1,"כפרנטר"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"תל יצחק",1,"תליצחק"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"געש",1,"געש"
142," שרון 142",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"בצרה",1,"בצרה"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"אודים",1,"אודים"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"בני ציון",1,"בניציון"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"ורדים מוסד חינוכי",1,"ורדיםמוסדחינוכי"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"קרית שלמה",1,"קריתשלמה"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"חרוצים",1,"חרוצים"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"שפיים",1,"שפיים"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"אבן יהודה",1,"אבןיהודה"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"בית יהושע",1,"ביתיהושע"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"יקום",1,"יקום"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"ארסוף",1,"ארסוף"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"כפר נטר",1,"כפרנטר"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"תל יצחק",1,"תליצחק"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"געש",1,"געש"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,406,2014,"בצרה",1,"בצרה"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"אודים",1,"אודים"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"בני ציון",1,"בניציון"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"ורדים מוסד חינוכי",1,"ורדיםמוסדחינוכי"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"קרית שלמה",1,"קריתשלמה"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"חרוצים",1,"חרוצים"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"שפיים",1,"שפיים"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"אבן יהודה",1,"אבןיהודה"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"בית יהושע",1,"ביתיהושע"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"יקום",1,"יקום"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"ארסוף",1,"ארסוף"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"כפר נטר",1,"כפרנטר"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"תל יצחק",1,"תליצחק"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"געש",1,"געש"
142," שרון 142",2014-08-02,"06:02:20","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,405,2014,"בצרה",1,"בצרה"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"אודים",1,"אודים"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"בני ציון",1,"בניציון"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"ורדים מוסד חינוכי",1,"ורדיםמוסדחינוכי"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"קרית שלמה",1,"קריתשלמה"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"חרוצים",1,"חרוצים"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"שפיים",1,"שפיים"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"אבן יהודה",1,"אבןיהודה"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"בית יהושע",1,"ביתיהושע"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"יקום",1,"יקום"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"ארסוף",1,"ארסוף"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"כפר נטר",1,"כפרנטר"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"תל יצחק",1,"תליצחק"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"געש",1,"געש"
142," שרון 142",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"בצרה",1,"בצרה"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"עדנים",1,"עדנים"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"אלישמע",1,"אלישמע"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"רמות השבים",1,"רמותהשבים"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"גני עם",1,"גניעם"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"נווה ירק",1,"נווהירק"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"כפר קאסם",1,"כפרקאסם"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"ג'לג'וליה",1,"גלגוליה"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"חבלה",1,"חבלה"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"נירית",1,"נירית"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"כפר מל""ל",1,"כפרמלל"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"ירחיב",1,"ירחיב"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"אורנית",1,"אורנית"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"הוד השרון",1,"הודהשרון"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"כפר ברא",1,"כפרברא"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"חורשים",1,"חורשים"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"ירקונה",1,"ירקונה"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"חגור",1,"חגור"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"מתן",1,"מתן"
143," שרון 143",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"שדי חמד",1,"שדיחמד"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"עדנים",1,"עדנים"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"אלישמע",1,"אלישמע"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"רמות השבים",1,"רמותהשבים"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"גני עם",1,"גניעם"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"נווה ירק",1,"נווהירק"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"כפר קאסם",1,"כפרקאסם"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"ג'לג'וליה",1,"גלגוליה"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"חבלה",1,"חבלה"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"נירית",1,"נירית"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"כפר מל""ל",1,"כפרמלל"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"ירחיב",1,"ירחיב"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"אורנית",1,"אורנית"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"הוד השרון",1,"הודהשרון"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"כפר ברא",1,"כפרברא"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"חורשים",1,"חורשים"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"ירקונה",1,"ירקונה"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"חגור",1,"חגור"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"מתן",1,"מתן"
143," שרון 143",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"שדי חמד",1,"שדיחמד"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"עדנים",1,"עדנים"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"אלישמע",1,"אלישמע"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"רמות השבים",1,"רמותהשבים"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"גני עם",1,"גניעם"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"נווה ירק",1,"נווהירק"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"כפר קאסם",1,"כפרקאסם"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"ג'לג'וליה",1,"גלגוליה"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"חבלה",1,"חבלה"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"נירית",1,"נירית"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"כפר מל""ל",1,"כפרמלל"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"ירחיב",1,"ירחיב"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"אורנית",1,"אורנית"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"הוד השרון",1,"הודהשרון"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"כפר ברא",1,"כפרברא"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"חורשים",1,"חורשים"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"ירקונה",1,"ירקונה"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"חגור",1,"חגור"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"מתן",1,"מתן"
143," שרון 143",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"שדי חמד",1,"שדיחמד"
155,"דן 155",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"הרצליה",1,"הרצליה"
155,"דן 155",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"כפר שמריהו",1,"כפרשמריהו"
155,"דן 155",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"גליל ים",1,"גלילים"
155,"דן 155",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"הכפר הירוק",1,"הכפרהירוק"
155,"דן 155",2014-08-02,"06:00:53","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,402,2014,"רמת השרון",1,"רמתהשרון"
155," דן 155",2014-08-26,"06:32:27","2014-08-26T06:32:00",1,"ירי רקטות וטילים",1,1719,2014,"הרצליה",1,"הרצליה"
155," דן 155",2014-08-26,"06:32:27","2014-08-26T06:32:00",1,"ירי רקטות וטילים",1,1719,2014,"כפר שמריהו",1,"כפרשמריהו"
155," דן 155",2014-08-26,"06:32:27","2014-08-26T06:32:00",1,"ירי רקטות וטילים",1,1719,2014,"גליל ים",1,"גלילים"
155," דן 155",2014-08-26,"06:32:27","2014-08-26T06:32:00",1,"ירי רקטות וטילים",1,1719,2014,"הכפר הירוק",1,"הכפרהירוק"
155," דן 155",2014-08-26,"06:32:27","2014-08-26T06:32:00",1,"ירי רקטות וטילים",1,1719,2014,"רמת השרון",1,"רמתהשרון"
155," דן 155",2014-08-26,"06:33:50","2014-08-26T06:34:00",1,"ירי רקטות וטילים",1,1724,2014,"הרצליה",1,"הרצליה"
155," דן 155",2014-08-26,"06:33:50","2014-08-26T06:34:00",1,"ירי רקטות וטילים",1,1724,2014,"כפר שמריהו",1,"כפרשמריהו"
155," דן 155",2014-08-26,"06:33:50","2014-08-26T06:34:00",1,"ירי רקטות וטילים",1,1724,2014,"גליל ים",1,"גלילים"
155," דן 155",2014-08-26,"06:33:50","2014-08-26T06:34:00",1,"ירי רקטות וטילים",1,1724,2014,"הכפר הירוק",1,"הכפרהירוק"
155," דן 155",2014-08-26,"06:33:50","2014-08-26T06:34:00",1,"ירי רקטות וטילים",1,1724,2014,"רמת השרון",1,"רמתהשרון"
155,"דן 155",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"הרצליה",1,"הרצליה"
155,"דן 155",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"כפר שמריהו",1,"כפרשמריהו"
155,"דן 155",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"גליל ים",1,"גלילים"
155,"דן 155",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"הכפר הירוק",1,"הכפרהירוק"
155,"דן 155",2014-08-02,"06:02:14","2014-08-02T06:02:00",1,"ירי רקטות וטילים",1,404,2014,"רמת השרון",1,"רמתהשרון"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1721,2014,"הרצליה",1,"הרצליה"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1721,2014,"כפר שמריהו",1,"כפרשמריהו"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1721,2014,"גליל ים",1,"גלילים"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1721,2014,"הכפר הירוק",1,"הכפרהירוק"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1721,2014,"רמת השרון",1,"רמתהשרון"
155," דן 155",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"הרצליה",1,"הרצליה"
155," דן 155",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"כפר שמריהו",1,"כפרשמריהו"
155," דן 155",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"גליל ים",1,"גלילים"
155," דן 155",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"הכפר הירוק",1,"הכפרהירוק"
155," דן 155",2014-08-25,"08:17:55","2014-08-25T08:18:00",1,"ירי רקטות וטילים",1,1599,2014,"רמת השרון",1,"רמתהשרון"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1720,2014,"הרצליה",1,"הרצליה"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1720,2014,"כפר שמריהו",1,"כפרשמריהו"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1720,2014,"גליל ים",1,"גלילים"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1720,2014,"הכפר הירוק",1,"הכפרהירוק"
155," דן 155",2014-08-26,"06:33:07","2014-08-26T06:33:00",1,"ירי רקטות וטילים",1,1720,2014,"רמת השרון",1,"רמתהשרון"
155,"דן 155",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"הרצליה",1,"הרצליה"
155,"דן 155",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"כפר שמריהו",1,"כפרשמריהו"
155,"דן 155",2014-08-02,"06:00:56","2014-08-02T06:01:00",1,"ירי רקטות וטילים",1,403,2014,"גליל ים",1,"גלילים"
